member_id,signup_date,cohort_month,total_orders,total_revenue,avg_aov,category_mix,membership_type,region,acquisition_channel,months_active
TM104829,2026-03-19,2026-03,5,324.55,64.91,Pantry:33.0|Snacks:16.1|Vitamins:13.9|Beauty:11.8|Fresh:12.2|Beverages:8.2|Household:4.7,Annual,Southwest,Paid Social,1
TM104830,2026-03-28,2026-03,5,240.2,48.04,Pantry:28.6|Snacks:16.0|Vitamins:8.9|Beauty:10.5|Fresh:16.1|Beverages:14.2|Household:5.7,Annual,Southwest,Paid Social,1
TM104831,2026-03-11,2026-03,6,363.0,60.5,Pantry:37.5|Snacks:17.5|Vitamins:11.7|Beauty:6.4|Fresh:5.7|Beverages:16.4|Household:4.9,Annual,Midwest,Email,1
TM104832,2026-03-09,2026-03,4,266.36,66.59,Pantry:27.0|Snacks:15.3|Vitamins:15.8|Beauty:10.1|Fresh:10.3|Beverages:11.5|Household:10.0,Annual,Midwest,Referral,1
TM104833,2026-03-10,2026-03,3,144.84,48.28,Pantry:35.0|Snacks:10.6|Vitamins:17.3|Beauty:11.6|Fresh:4.7|Beverages:9.4|Household:11.5,Annual,Southeast,Influencer,1
TM104834,2026-03-28,2026-03,5,332.75,66.55,Pantry:31.0|Snacks:10.6|Vitamins:8.8|Beauty:14.9|Fresh:15.8|Beverages:8.1|Household:10.9,Monthly,Midwest,SEM,1
TM104835,2026-03-19,2026-03,5,263.55,52.71,Pantry:36.3|Snacks:16.8|Vitamins:9.8|Beauty:15.8|Fresh:8.7|Beverages:6.4|Household:6.3,Annual,Southeast,SEM,1
TM104836,2026-03-08,2026-03,4,222.36,55.59,Pantry:28.9|Snacks:21.1|Vitamins:7.7|Beauty:8.7|Fresh:14.4|Beverages:11.0|Household:8.1,Annual,West,Organic,1
TM104837,2026-03-23,2026-03,4,223.72,55.93,Pantry:28.4|Snacks:13.6|Vitamins:16.0|Beauty:10.8|Fresh:11.4|Beverages:7.9|Household:12.0,Annual,West,Paid Social,1
TM104838,2026-03-03,2026-03,4,276.68,69.17,Pantry:34.9|Snacks:18.5|Vitamins:8.8|Beauty:9.8|Fresh:14.4|Beverages:8.8|Household:4.7,Annual,West,Email,1
TM104839,2026-03-14,2026-03,6,416.94,69.49,Pantry:30.7|Snacks:24.8|Vitamins:9.8|Beauty:15.9|Fresh:1.2|Beverages:13.3|Household:4.2,Annual,Midwest,Organic,1
TM104840,2026-03-13,2026-03,4,201.64,50.41,Pantry:38.9|Snacks:19.2|Vitamins:15.8|Beauty:5.7|Fresh:3.1|Beverages:12.2|Household:5.1,Annual,Northeast,Paid Social,1
TM104841,2026-03-27,2026-03,5,314.3,62.86,Pantry:32.8|Snacks:10.8|Vitamins:5.8|Beauty:10.2|Fresh:13.3|Beverages:15.5|Household:11.7,Monthly,Southwest,Referral,1
TM104842,2026-03-10,2026-03,4,231.28,57.82,Pantry:33.5|Snacks:20.4|Vitamins:15.3|Beauty:11.9|Fresh:4.4|Beverages:10.3|Household:4.1,Monthly,West,Paid Social,1
TM104843,2026-03-12,2026-03,6,343.02,57.17,Pantry:44.6|Snacks:14.2|Vitamins:6.4|Beauty:8.6|Fresh:6.0|Beverages:13.9|Household:6.3,Annual,West,Paid Social,1
TM104844,2026-03-05,2026-03,4,256.28,64.07,Pantry:31.8|Snacks:17.3|Vitamins:9.9|Beauty:9.2|Fresh:12.5|Beverages:9.8|Household:9.6,Monthly,Northeast,SEM,1
TM104845,2026-03-08,2026-03,3,197.37,65.79,Pantry:37.7|Snacks:19.4|Vitamins:12.4|Beauty:10.4|Fresh:2.3|Beverages:10.2|Household:7.5,Monthly,Midwest,Referral,1
TM104846,2026-03-13,2026-03,4,273.04,68.26,Pantry:29.0|Snacks:22.1|Vitamins:15.2|Beauty:9.7|Fresh:7.8|Beverages:7.6|Household:8.5,Monthly,West,Referral,1
TM104847,2026-03-26,2026-03,6,320.16,53.36,Pantry:27.0|Snacks:13.5|Vitamins:10.6|Beauty:12.7|Fresh:13.5|Beverages:12.4|Household:10.4,Annual,West,Influencer,1
TM104848,2026-03-17,2026-03,3,211.29,70.43,Pantry:37.4|Snacks:12.1|Vitamins:8.4|Beauty:14.0|Fresh:12.1|Beverages:11.9|Household:4.0,Monthly,Midwest,Organic,1
TM104849,2026-03-01,2026-03,5,343.9,68.78,Pantry:27.6|Snacks:20.2|Vitamins:13.0|Beauty:12.4|Fresh:2.7|Beverages:11.7|Household:12.4,Annual,Southeast,Referral,1
TM104850,2026-03-20,2026-03,4,228.16,57.04,Pantry:34.2|Snacks:20.0|Vitamins:10.1|Beauty:10.3|Fresh:3.9|Beverages:10.8|Household:10.8,Monthly,West,Influencer,1
TM104851,2026-03-03,2026-03,5,320.55,64.11,Pantry:28.7|Snacks:20.7|Vitamins:16.3|Beauty:7.5|Fresh:2.5|Beverages:14.1|Household:10.2,Annual,Southwest,Email,1
TM104852,2026-03-10,2026-03,5,284.1,56.82,Pantry:34.8|Snacks:24.5|Vitamins:7.7|Beauty:12.5|Fresh:3.2|Beverages:6.4|Household:11.0,Annual,Northeast,Paid Social,1
TM104853,2026-03-08,2026-03,5,230.65,46.13,Pantry:26.4|Snacks:22.4|Vitamins:15.2|Beauty:12.4|Fresh:10.9|Beverages:5.8|Household:6.9,Annual,West,Influencer,1
TM104854,2026-03-18,2026-03,4,288.48,72.12,Pantry:38.6|Snacks:14.9|Vitamins:8.6|Beauty:14.3|Fresh:6.0|Beverages:11.0|Household:6.6,Annual,West,Referral,1
TM104855,2026-03-21,2026-03,4,270.96,67.74,Pantry:41.8|Snacks:17.5|Vitamins:5.8|Beauty:9.5|Fresh:7.0|Beverages:11.4|Household:6.9,Annual,Southwest,Referral,1
TM104856,2026-03-01,2026-03,5,343.5,68.7,Pantry:36.5|Snacks:18.1|Vitamins:10.8|Beauty:10.4|Fresh:1.6|Beverages:14.4|Household:8.2,Monthly,Northeast,Organic,1
TM104857,2026-03-16,2026-03,3,180.24,60.08,Pantry:34.6|Snacks:18.5|Vitamins:9.4|Beauty:10.4|Fresh:7.3|Beverages:13.0|Household:6.8,Annual,Northeast,Referral,1
TM104858,2026-03-02,2026-03,3,207.51,69.17,Pantry:37.2|Snacks:17.1|Vitamins:9.3|Beauty:6.2|Fresh:14.3|Beverages:8.4|Household:7.6,Annual,Northeast,Referral,1
TM104859,2026-03-08,2026-03,4,238.6,59.65,Pantry:37.9|Snacks:18.5|Vitamins:7.0|Beauty:5.7|Fresh:14.2|Beverages:8.3|Household:8.5,Annual,West,Influencer,1
TM104860,2026-03-19,2026-03,3,147.27,49.09,Pantry:39.2|Snacks:14.2|Vitamins:17.7|Beauty:10.9|Fresh:1.4|Beverages:8.8|Household:7.8,Monthly,Northeast,Paid Social,1
TM104861,2026-03-06,2026-03,4,217.4,54.35,Pantry:37.0|Snacks:25.1|Vitamins:7.1|Beauty:7.3|Fresh:9.5|Beverages:8.0|Household:6.2,Annual,Southwest,SEM,1
TM104862,2026-03-15,2026-03,3,165.72,55.24,Pantry:37.6|Snacks:12.6|Vitamins:5.4|Beauty:12.0|Fresh:14.3|Beverages:7.9|Household:10.2,Monthly,Northeast,Email,1
TM104863,2026-03-24,2026-03,5,318.65,63.73,Pantry:40.9|Snacks:23.7|Vitamins:10.1|Beauty:6.0|Fresh:0.7|Beverages:7.7|Household:10.8,Annual,Southeast,Email,1
TM104864,2026-03-25,2026-03,5,297.1,59.42,Pantry:32.9|Snacks:12.3|Vitamins:16.3|Beauty:15.0|Fresh:4.8|Beverages:9.5|Household:9.2,Monthly,Midwest,Organic,1
TM104865,2026-03-26,2026-03,6,361.02,60.17,Pantry:34.1|Snacks:18.9|Vitamins:12.7|Beauty:12.6|Fresh:0.9|Beverages:10.4|Household:10.3,Annual,Southwest,Email,1
TM104866,2026-03-13,2026-03,3,184.77,61.59,Pantry:35.5|Snacks:16.9|Vitamins:9.3|Beauty:12.1|Fresh:9.9|Beverages:6.3|Household:10.0,Annual,Southeast,Paid Social,1
TM104867,2026-03-18,2026-03,5,242.85,48.57,Pantry:40.0|Snacks:13.5|Vitamins:11.8|Beauty:12.8|Fresh:2.8|Beverages:13.6|Household:5.6,Annual,Southeast,Paid Social,1
TM104868,2026-03-25,2026-03,4,221.96,55.49,Pantry:40.3|Snacks:10.8|Vitamins:5.2|Beauty:13.6|Fresh:5.6|Beverages:12.9|Household:11.7,Annual,Southeast,Influencer,1
TM104869,2026-03-01,2026-03,4,248.44,62.11,Pantry:32.4|Snacks:16.3|Vitamins:19.1|Beauty:9.8|Fresh:3.9|Beverages:5.9|Household:12.7,Annual,Southeast,Organic,1
TM104870,2026-03-09,2026-03,5,313.15,62.63,Pantry:30.3|Snacks:13.8|Vitamins:15.9|Beauty:11.0|Fresh:9.5|Beverages:11.2|Household:8.5,Annual,West,Organic,1
TM104871,2026-03-24,2026-03,5,324.2,64.84,Pantry:38.7|Snacks:10.1|Vitamins:11.8|Beauty:14.1|Fresh:11.1|Beverages:5.4|Household:8.8,Annual,Northeast,Email,1
TM104872,2026-03-27,2026-03,4,211.96,52.99,Pantry:35.5|Snacks:18.9|Vitamins:12.1|Beauty:15.5|Fresh:0.1|Beverages:7.4|Household:10.6,Annual,Midwest,Paid Social,1
TM104873,2026-03-14,2026-03,5,299.0,59.8,Pantry:33.3|Snacks:16.0|Vitamins:12.1|Beauty:9.1|Fresh:5.8|Beverages:12.9|Household:10.7,Monthly,Midwest,Influencer,1
TM104874,2026-03-06,2026-03,6,337.26,56.21,Pantry:29.9|Snacks:20.0|Vitamins:11.7|Beauty:11.4|Fresh:10.5|Beverages:6.1|Household:10.5,Annual,West,Paid Social,1
TM104875,2026-03-09,2026-03,3,175.56,58.52,Pantry:33.2|Snacks:15.4|Vitamins:14.5|Beauty:14.7|Fresh:0.7|Beverages:10.5|Household:10.9,Annual,Southeast,Paid Social,1
TM104876,2026-03-27,2026-03,4,224.2,56.05,Pantry:34.5|Snacks:12.1|Vitamins:10.8|Beauty:13.2|Fresh:13.7|Beverages:8.2|Household:7.5,Monthly,Northeast,Organic,1
TM104877,2026-03-01,2026-03,3,202.89,67.63,Pantry:39.0|Snacks:22.7|Vitamins:6.1|Beauty:10.5|Fresh:5.6|Beverages:7.2|Household:8.9,Monthly,West,SEM,1
TM104878,2026-03-02,2026-03,4,254.52,63.63,Pantry:29.9|Snacks:17.8|Vitamins:11.8|Beauty:8.7|Fresh:13.9|Beverages:11.5|Household:6.4,Annual,West,Email,1
TM104879,2026-03-09,2026-03,3,176.22,58.74,Pantry:35.0|Snacks:16.3|Vitamins:11.6|Beauty:7.0|Fresh:12.0|Beverages:12.3|Household:5.7,Annual,Midwest,Paid Social,1
TM104880,2026-03-01,2026-03,4,271.4,67.85,Pantry:33.2|Snacks:14.7|Vitamins:9.9|Beauty:11.7|Fresh:9.8|Beverages:11.2|Household:9.5,Annual,Midwest,SEM,1
TM104881,2026-03-27,2026-03,6,381.9,63.65,Pantry:28.4|Snacks:19.2|Vitamins:16.4|Beauty:10.2|Fresh:14.9|Beverages:6.1|Household:4.9,Annual,Northeast,Referral,1
TM104882,2026-03-25,2026-03,5,329.7,65.94,Pantry:35.1|Snacks:17.9|Vitamins:7.1|Beauty:14.1|Fresh:10.8|Beverages:10.1|Household:4.9,Monthly,Southeast,Referral,1
TM104883,2026-03-10,2026-03,4,267.28,66.82,Pantry:37.3|Snacks:13.8|Vitamins:16.4|Beauty:5.4|Fresh:11.0|Beverages:7.7|Household:8.4,Monthly,Northeast,SEM,1
TM104884,2026-03-07,2026-03,3,209.73,69.91,Pantry:36.4|Snacks:19.8|Vitamins:6.2|Beauty:10.4|Fresh:4.1|Beverages:13.8|Household:9.3,Annual,Southeast,Organic,1
TM104885,2026-03-20,2026-03,4,238.96,59.74,Pantry:34.9|Snacks:22.7|Vitamins:11.4|Beauty:8.3|Fresh:2.8|Beverages:8.4|Household:11.5,Monthly,Southeast,Influencer,1
TM104886,2026-03-11,2026-03,4,259.0,64.75,Pantry:43.1|Snacks:21.1|Vitamins:9.8|Beauty:11.4|Fresh:1.3|Beverages:5.7|Household:7.5,Monthly,West,Organic,1
TM104887,2026-03-03,2026-03,3,150.21,50.07,Pantry:29.2|Snacks:15.8|Vitamins:13.7|Beauty:11.4|Fresh:12.6|Beverages:10.8|Household:6.3,Annual,Southwest,Influencer,1
TM104888,2026-03-04,2026-03,4,242.68,60.67,Pantry:34.2|Snacks:14.1|Vitamins:13.2|Beauty:9.4|Fresh:4.8|Beverages:9.1|Household:15.1,Annual,West,Paid Social,1
TM104889,2026-03-10,2026-03,5,253.85,50.77,Pantry:28.6|Snacks:17.1|Vitamins:10.7|Beauty:11.1|Fresh:14.1|Beverages:10.3|Household:8.0,Monthly,Southwest,SEM,1
TM104890,2026-03-16,2026-03,3,201.63,67.21,Pantry:39.9|Snacks:19.8|Vitamins:5.2|Beauty:9.2|Fresh:7.7|Beverages:7.9|Household:10.4,Monthly,West,SEM,1
TM104891,2026-03-18,2026-03,3,170.04,56.68,Pantry:32.7|Snacks:17.9|Vitamins:15.8|Beauty:6.5|Fresh:11.6|Beverages:8.6|Household:6.9,Annual,Southeast,Paid Social,1
TM104892,2026-03-03,2026-03,5,325.0,65.0,Pantry:37.5|Snacks:17.9|Vitamins:13.1|Beauty:11.7|Fresh:1.1|Beverages:14.2|Household:4.4,Annual,Northeast,SEM,1
TM104893,2026-03-06,2026-03,6,367.5,61.25,Pantry:28.4|Snacks:15.0|Vitamins:16.2|Beauty:6.7|Fresh:12.2|Beverages:12.1|Household:9.3,Annual,West,SEM,1
TM104894,2026-03-02,2026-03,4,247.76,61.94,Pantry:31.4|Snacks:19.8|Vitamins:18.2|Beauty:6.4|Fresh:10.6|Beverages:10.0|Household:3.6,Annual,Northeast,Paid Social,1
TM104895,2026-03-28,2026-03,4,270.52,67.63,Pantry:32.4|Snacks:16.5|Vitamins:18.7|Beauty:11.1|Fresh:8.6|Beverages:5.9|Household:6.8,Annual,Southeast,Referral,1
TM104896,2026-03-02,2026-03,4,239.68,59.92,Pantry:27.7|Snacks:20.5|Vitamins:15.4|Beauty:7.2|Fresh:11.1|Beverages:10.9|Household:7.1,Annual,Southwest,Referral,1
TM104897,2026-03-27,2026-03,4,234.12,58.53,Pantry:39.1|Snacks:19.6|Vitamins:8.2|Beauty:5.1|Fresh:6.1|Beverages:15.1|Household:6.9,Monthly,West,SEM,1
TM104898,2026-03-01,2026-03,4,240.56,60.14,Pantry:28.0|Snacks:20.1|Vitamins:14.8|Beauty:10.4|Fresh:9.1|Beverages:11.6|Household:6.0,Annual,West,Organic,1
TM104899,2026-03-17,2026-03,3,169.8,56.6,Pantry:34.7|Snacks:17.2|Vitamins:14.8|Beauty:8.7|Fresh:12.7|Beverages:5.5|Household:6.4,Monthly,Northeast,Organic,1
TM104900,2026-03-02,2026-03,5,306.9,61.38,Pantry:35.2|Snacks:19.9|Vitamins:6.6|Beauty:12.3|Fresh:13.1|Beverages:9.8|Household:3.2,Monthly,Northeast,Paid Social,1
TM104901,2026-03-17,2026-03,5,294.6,58.92,Pantry:39.2|Snacks:17.8|Vitamins:6.0|Beauty:13.2|Fresh:11.3|Beverages:6.0|Household:6.5,Annual,Northeast,Paid Social,1
TM104902,2026-03-04,2026-03,5,287.15,57.43,Pantry:27.9|Snacks:16.3|Vitamins:11.4|Beauty:12.7|Fresh:7.6|Beverages:13.9|Household:10.3,Annual,West,Organic,1
TM104903,2026-03-15,2026-03,4,199.2,49.8,Pantry:31.2|Snacks:17.4|Vitamins:12.4|Beauty:6.0|Fresh:15.3|Beverages:11.7|Household:5.9,Monthly,West,Influencer,1
TM104904,2026-03-02,2026-03,4,239.4,59.85,Pantry:36.1|Snacks:11.5|Vitamins:8.7|Beauty:14.6|Fresh:11.4|Beverages:10.1|Household:7.6,Monthly,Northeast,Paid Social,1
TM104905,2026-03-13,2026-03,4,203.36,50.84,Pantry:32.8|Snacks:20.5|Vitamins:14.7|Beauty:12.1|Fresh:2.8|Beverages:9.5|Household:7.5,Monthly,West,Paid Social,1
TM104906,2026-03-11,2026-03,5,329.45,65.89,Pantry:26.1|Snacks:20.0|Vitamins:12.5|Beauty:10.5|Fresh:11.8|Beverages:11.7|Household:7.5,Monthly,Southwest,Organic,1
TM104907,2026-03-04,2026-03,6,296.88,49.48,Pantry:39.5|Snacks:20.5|Vitamins:15.7|Beauty:10.6|Fresh:1.1|Beverages:7.9|Household:4.8,Annual,West,Paid Social,1
TM104908,2026-03-26,2026-03,4,252.08,63.02,Pantry:31.4|Snacks:15.0|Vitamins:16.3|Beauty:14.0|Fresh:3.1|Beverages:11.3|Household:8.9,Annual,Midwest,SEM,1
TM104909,2026-03-12,2026-03,4,239.6,59.9,Pantry:34.0|Snacks:12.0|Vitamins:13.5|Beauty:13.1|Fresh:12.4|Beverages:10.9|Household:4.2,Annual,Northeast,Organic,1
TM104910,2026-03-10,2026-03,3,193.17,64.39,Pantry:35.4|Snacks:11.4|Vitamins:10.7|Beauty:8.5|Fresh:12.4|Beverages:10.1|Household:11.5,Annual,Midwest,SEM,1
TM104911,2026-03-15,2026-03,4,218.24,54.56,Pantry:29.1|Snacks:12.7|Vitamins:15.8|Beauty:10.4|Fresh:13.9|Beverages:11.2|Household:7.0,Annual,Southwest,Paid Social,1
TM104912,2026-03-03,2026-03,3,205.44,68.48,Pantry:38.5|Snacks:16.6|Vitamins:9.7|Beauty:11.2|Fresh:1.9|Beverages:12.5|Household:9.6,Monthly,Northeast,Email,1
TM104913,2026-03-04,2026-03,3,192.57,64.19,Pantry:29.9|Snacks:18.9|Vitamins:8.8|Beauty:12.9|Fresh:3.7|Beverages:14.2|Household:11.7,Monthly,Midwest,Referral,1
TM104914,2026-03-23,2026-03,5,286.0,57.2,Pantry:30.5|Snacks:16.3|Vitamins:19.7|Beauty:6.8|Fresh:3.2|Beverages:15.7|Household:7.8,Annual,Northeast,Paid Social,1
TM104915,2026-03-02,2026-03,4,232.48,58.12,Pantry:30.8|Snacks:19.1|Vitamins:10.6|Beauty:9.4|Fresh:13.1|Beverages:5.7|Household:11.3,Annual,Southwest,Email,1
TM104916,2026-03-23,2026-03,4,212.8,53.2,Pantry:33.3|Snacks:20.2|Vitamins:14.3|Beauty:11.4|Fresh:7.4|Beverages:6.8|Household:6.6,Annual,West,Paid Social,1
TM104917,2026-03-20,2026-03,5,305.0,61.0,Pantry:28.6|Snacks:19.2|Vitamins:7.6|Beauty:14.3|Fresh:8.6|Beverages:13.5|Household:8.2,Annual,West,Paid Social,1
TM104918,2026-03-05,2026-03,5,264.1,52.82,Pantry:38.3|Snacks:20.7|Vitamins:6.1|Beauty:6.3|Fresh:6.9|Beverages:10.0|Household:11.7,Annual,Northeast,Influencer,1
TM104919,2026-03-25,2026-03,4,251.2,62.8,Pantry:43.0|Snacks:16.1|Vitamins:7.7|Beauty:14.2|Fresh:5.4|Beverages:9.2|Household:4.5,Annual,West,Organic,1
TM104920,2026-03-17,2026-03,5,251.65,50.33,Pantry:34.6|Snacks:17.8|Vitamins:8.1|Beauty:9.9|Fresh:14.0|Beverages:8.1|Household:7.6,Annual,Midwest,Influencer,1
TM104921,2026-03-19,2026-03,6,339.84,56.64,Pantry:34.7|Snacks:16.7|Vitamins:19.4|Beauty:10.7|Fresh:4.2|Beverages:7.7|Household:6.5,Annual,Southeast,Paid Social,1
TM104922,2026-03-07,2026-03,5,264.85,52.97,Pantry:41.6|Snacks:17.9|Vitamins:6.4|Beauty:7.4|Fresh:13.3|Beverages:9.4|Household:3.9,Annual,West,Paid Social,1
TM104923,2026-03-24,2026-03,5,234.35,46.87,Pantry:34.4|Snacks:23.6|Vitamins:8.6|Beauty:10.0|Fresh:4.9|Beverages:9.3|Household:9.3,Monthly,West,Influencer,1
TM104924,2026-03-13,2026-03,4,225.6,56.4,Pantry:38.7|Snacks:23.0|Vitamins:7.2|Beauty:6.0|Fresh:6.9|Beverages:13.0|Household:5.3,Annual,Northeast,Organic,1
TM104925,2026-03-08,2026-03,5,280.65,56.13,Pantry:37.5|Snacks:20.1|Vitamins:13.9|Beauty:13.7|Fresh:3.8|Beverages:6.2|Household:4.9,Annual,Southwest,SEM,1
TM104926,2026-03-14,2026-03,5,292.2,58.44,Pantry:29.4|Snacks:21.7|Vitamins:5.4|Beauty:13.7|Fresh:9.4|Beverages:11.4|Household:8.9,Monthly,Midwest,Referral,1
TM104927,2026-03-12,2026-03,3,184.74,61.58,Pantry:35.0|Snacks:14.8|Vitamins:10.4|Beauty:12.8|Fresh:8.3|Beverages:6.0|Household:12.8,Annual,Northeast,Referral,1
TM104928,2026-03-04,2026-03,3,185.46,61.82,Pantry:40.7|Snacks:16.0|Vitamins:11.4|Beauty:10.9|Fresh:5.5|Beverages:11.6|Household:3.9,Monthly,West,Organic,1
TM104929,2026-03-26,2026-03,4,214.72,53.68,Pantry:34.9|Snacks:16.3|Vitamins:16.1|Beauty:8.0|Fresh:6.1|Beverages:8.2|Household:10.3,Monthly,Midwest,Paid Social,1
TM104930,2026-03-21,2026-03,4,255.92,63.98,Pantry:38.6|Snacks:11.9|Vitamins:11.7|Beauty:8.1|Fresh:7.6|Beverages:9.2|Household:13.0,Monthly,Northeast,Paid Social,1
TM104931,2026-03-13,2026-03,3,152.37,50.79,Pantry:31.9|Snacks:22.4|Vitamins:16.4|Beauty:5.7|Fresh:8.2|Beverages:8.2|Household:7.2,Monthly,Southeast,Influencer,1
TM104932,2026-03-26,2026-03,3,187.89,62.63,Pantry:34.9|Snacks:26.3|Vitamins:10.4|Beauty:8.3|Fresh:8.5|Beverages:6.9|Household:4.7,Annual,Southwest,Paid Social,1
TM104933,2026-03-20,2026-03,6,294.66,49.11,Pantry:40.8|Snacks:26.2|Vitamins:11.9|Beauty:7.1|Fresh:0.0|Beverages:7.3|Household:6.7,Annual,Southeast,Paid Social,1
TM104934,2026-03-23,2026-03,4,266.2,66.55,Pantry:38.7|Snacks:12.4|Vitamins:19.0|Beauty:9.1|Fresh:1.0|Beverages:11.3|Household:8.4,Annual,Midwest,Referral,1
TM104935,2026-03-23,2026-03,5,263.95,52.79,Pantry:35.0|Snacks:16.9|Vitamins:12.2|Beauty:13.7|Fresh:4.7|Beverages:12.0|Household:5.5,Annual,Northeast,SEM,1
TM104936,2026-03-18,2026-03,4,275.32,68.83,Pantry:36.1|Snacks:13.4|Vitamins:8.5|Beauty:10.0|Fresh:17.2|Beverages:7.7|Household:7.2,Annual,Southwest,Organic,1
TM104937,2026-03-14,2026-03,3,191.16,63.72,Pantry:34.1|Snacks:15.3|Vitamins:9.6|Beauty:7.1|Fresh:12.7|Beverages:11.8|Household:9.3,Monthly,West,Paid Social,1
TM104938,2026-03-15,2026-03,4,258.12,64.53,Pantry:31.6|Snacks:20.2|Vitamins:8.0|Beauty:9.4|Fresh:13.4|Beverages:10.3|Household:7.1,Monthly,Northeast,SEM,1
TM104939,2026-03-18,2026-03,4,230.72,57.68,Pantry:36.8|Snacks:18.2|Vitamins:10.0|Beauty:11.5|Fresh:11.7|Beverages:6.2|Household:5.5,Annual,West,Organic,1
TM104940,2026-03-03,2026-03,3,184.29,61.43,Pantry:35.2|Snacks:19.7|Vitamins:11.7|Beauty:5.6|Fresh:10.9|Beverages:7.4|Household:9.5,Monthly,West,Influencer,1
TM104941,2026-03-28,2026-03,4,246.08,61.52,Pantry:35.8|Snacks:12.7|Vitamins:17.6|Beauty:11.9|Fresh:0.8|Beverages:9.1|Household:12.1,Annual,Southwest,Influencer,1
TM104942,2026-03-13,2026-03,3,178.26,59.42,Pantry:33.6|Snacks:11.6|Vitamins:14.4|Beauty:8.8|Fresh:11.8|Beverages:9.4|Household:10.4,Annual,West,Paid Social,1
TM104943,2026-03-14,2026-03,4,236.52,59.13,Pantry:35.5|Snacks:13.8|Vitamins:8.0|Beauty:11.3|Fresh:1.6|Beverages:18.8|Household:11.1,Annual,Northeast,Referral,1
TM104944,2026-03-18,2026-03,5,311.1,62.22,Pantry:39.3|Snacks:12.0|Vitamins:15.8|Beauty:5.6|Fresh:9.8|Beverages:11.2|Household:6.3,Monthly,West,Paid Social,1
TM104945,2026-03-11,2026-03,6,372.42,62.07,Pantry:32.9|Snacks:23.4|Vitamins:6.7|Beauty:10.7|Fresh:9.9|Beverages:8.9|Household:7.4,Annual,Northeast,Email,1
TM104946,2026-03-14,2026-03,5,325.95,65.19,Pantry:31.0|Snacks:20.4|Vitamins:8.9|Beauty:5.1|Fresh:12.2|Beverages:11.6|Household:10.9,Annual,Midwest,Organic,1
TM104947,2026-03-09,2026-03,4,211.4,52.85,Pantry:38.3|Snacks:15.0|Vitamins:7.5|Beauty:15.4|Fresh:4.4|Beverages:5.9|Household:13.4,Annual,Southeast,Paid Social,1
TM104948,2026-03-16,2026-03,5,315.25,63.05,Pantry:30.3|Snacks:19.2|Vitamins:14.7|Beauty:6.5|Fresh:2.7|Beverages:15.2|Household:11.4,Annual,Midwest,Referral,1
TM104949,2026-03-20,2026-03,5,322.6,64.52,Pantry:37.1|Snacks:20.6|Vitamins:8.2|Beauty:9.5|Fresh:7.4|Beverages:5.9|Household:11.2,Annual,West,Organic,1
TM104950,2026-03-09,2026-03,6,345.84,57.64,Pantry:31.3|Snacks:24.6|Vitamins:8.1|Beauty:9.2|Fresh:4.7|Beverages:10.9|Household:11.2,Annual,West,Organic,1
TM104951,2026-03-18,2026-03,4,226.64,56.66,Pantry:27.7|Snacks:18.7|Vitamins:18.8|Beauty:10.6|Fresh:3.6|Beverages:8.6|Household:12.0,Monthly,West,Organic,1
TM104952,2026-03-18,2026-03,6,380.16,63.36,Pantry:27.9|Snacks:22.1|Vitamins:18.3|Beauty:9.3|Fresh:0.1|Beverages:10.2|Household:12.1,Annual,West,Referral,1
TM104953,2026-03-03,2026-03,3,166.95,55.65,Pantry:35.3|Snacks:12.3|Vitamins:21.4|Beauty:8.4|Fresh:2.1|Beverages:11.8|Household:8.7,Annual,Northeast,Organic,1
TM104954,2026-03-15,2026-03,4,210.84,52.71,Pantry:29.1|Snacks:17.1|Vitamins:17.0|Beauty:7.4|Fresh:1.8|Beverages:16.0|Household:11.5,Monthly,Southwest,Paid Social,1
TM104955,2026-03-14,2026-03,3,162.09,54.03,Pantry:30.5|Snacks:15.4|Vitamins:12.5|Beauty:14.1|Fresh:1.3|Beverages:13.9|Household:12.4,Monthly,West,Paid Social,1
TM104956,2026-03-21,2026-03,5,363.3,72.66,Pantry:29.6|Snacks:21.8|Vitamins:15.6|Beauty:10.5|Fresh:4.3|Beverages:7.1|Household:11.2,Annual,Midwest,Referral,1
TM104957,2026-03-22,2026-03,3,163.35,54.45,Pantry:29.5|Snacks:21.3|Vitamins:8.1|Beauty:9.2|Fresh:14.1|Beverages:6.2|Household:11.6,Monthly,Northeast,Paid Social,1
TM104958,2026-03-18,2026-03,4,239.56,59.89,Pantry:34.2|Snacks:12.4|Vitamins:7.4|Beauty:11.0|Fresh:16.3|Beverages:8.2|Household:10.4,Annual,West,Organic,1
TM104959,2026-03-06,2026-03,5,303.4,60.68,Pantry:39.4|Snacks:20.5|Vitamins:8.4|Beauty:13.3|Fresh:3.4|Beverages:7.9|Household:7.2,Monthly,Southwest,Organic,1
TM104960,2026-03-01,2026-03,4,267.24,66.81,Pantry:33.7|Snacks:27.0|Vitamins:9.1|Beauty:7.1|Fresh:0.4|Beverages:9.3|Household:13.4,Annual,Midwest,Email,1
TM104961,2026-03-10,2026-03,6,366.54,61.09,Pantry:35.3|Snacks:12.1|Vitamins:6.1|Beauty:13.7|Fresh:13.7|Beverages:9.5|Household:9.6,Annual,Southwest,SEM,1
TM104962,2026-03-17,2026-03,3,180.24,60.08,Pantry:33.9|Snacks:18.9|Vitamins:7.3|Beauty:7.0|Fresh:4.1|Beverages:16.9|Household:11.9,Annual,Southeast,Referral,1
